ID,DOI,Type,Title,Abstract,PublishedDate,Source
URL:treatments-vaccines-covid-19,N/A,Update,Treatments and vaccines for COVID-19,EMA announced that its human medicines committee (CHMP) has started a rolling review of data on the use of the investigational antiviral medicine remdesivir for the treatment of COVID-19. This means that the CHMP is assessing data as they become available on a rolling basis while development is still ongoing. This is one of the Agency's regulatory tools to speed up the evaluation of a promising investigational treatment during a public health emergency.,2020-04-30 00:00:00,EMA
URL:availability-medicines-during-covid-19-pandemic,N/A,Update,Availability of medicines during COVID-19 pandemic,"EMA provided an update on the measures EU authorities are putting in place to support the continued availability of medicines during the pandemic, following a meeting of the EU Executive Steering Group on Shortages of Medicines Caused by Major Events.",2020-04-30 00:00:00,EMA
URL:guidance-medicine-developers-companies-covid-19,N/A,Update,Guidance for medicine developers and companies on COVID-19,"EMA, the European Commission and the Heads of Medicines Agencies updated the Guidance on the management of clinical trials during the COVID-19 (coronavirus) pandemic. The updated guidance includes more recommendations on simple and flexible measures sponsors can take to manage clinical trials during the COVID-19 pandemic, given the impact it is having on European health systems and society in general.",2020-04-28 00:00:00,EMA
URL:international-coalition-medicines-regulatory-authorities-icmra,N/A,Update,International Coalition of Medicines Regulatory Authorities (ICMRA),"EMA endorsed a joint statement by the members of the International Coalition of Medicines Regulatory Authorities (ICMRA). The statement commits the international regulators to strengthen global collaboration to facilitate rapid development, approval and roll-out of safe and effective medicines against COVID-19.",2020-04-28 00:00:00,EMA
URL:availability-medicines-during-covid-19-pandemic,N/A,Update,Availability of medicines during COVID-19 pandemic,"EMA provided an update on the measures EU authorities are putting in place to support the continued availability of medicines during the pandemic, following a meeting of the EU Executive Steering Group on Shortages of Medicines Caused by Major Events. This includes the development of guidance for pharmaceutical companies responsible for veterinary medicines on adaptations of the regulatory framework to address COVID-19-related challenges.",2020-04-24 00:00:00,EMA
URL:public-health-advice-during-covid-19-pandemic,N/A,Update,Public-health advice during COVID-19 pandemic,"EMA and the national competent authorities reminded patients with suspected or confirmed COVID-19 to report any suspected side effects that they are experiencing with any medicine, including medicines taken to treat COVID-19 and pre-existing conditions. Healthcare professionals treating COVID-19 patients should also report the suspected side effects that their patients are experiencing. These reports help regulators understand how medicines act in patients with COVID-19, complementing the knowledge generated in clinical trials and other studies.",2020-04-24 00:00:00,EMA
URL:emas-governance-during-covid-19-pandemic,N/A,Update,EMA’s governance during COVID-19 pandemic,EMA announced that essential work to combat the COVID-19 pandemic would continue during the Agency’s closure on 27 April and on 1 May 2020.,2020-04-23 00:00:00,EMA
URL:public-health-advice-during-covid-19-pandemic,N/A,Update,Public-health advice during COVID-19 pandemic,"EMA reminded patients and healthcare professionals that chloroquine and hydroxychloroquine medicines are known to potentially cause certain side effects, including heart rhythm problems. Healthcare professionals should carefully consider the possibility of heart rhythm problems when treating COVID-19 patients with these medicines, particularly in patients with pre-existing heart problems and with higher doses, and exercise extra caution when combining treatment with other medicines such as azithromycin that have similar effects on the heart.",2020-04-23 00:00:00,EMA
URL:international-coalition-medicines-regulatory-authorities-icmra,N/A,Update,International Coalition of Medicines Regulatory Authorities (ICMRA),"EMA participated in the global regulators’ meeting on COVID-19-related policy approaches and regulatory flexibility on Thursday, 16 April, under the umbrella of the International Coalition of Medicines Regulatory Authorities (ICMRA). Participants discussed high-level policy issues and regulatory challenges related to the rapid development of potential COVID-19 treatments and vaccines and the continued availability of medicines during the pandemic, in particular those used in intensive care. The meeting was the first of a series of bi-weekly meetings organised by ICMRA to allow medicine regulators worldwide to exchange information and build synergies for expediting COVID-19 medicine and vaccine development and approval and avoiding medicine shortages. EMA will chair every other meeting.",2020-04-21 00:00:00,EMA
URL:availability-medicines-during-covid-19-pandemic,N/A,Update,Availability of medicines during COVID-19 pandemic,"EMA announced that it had launched, together with EU Member States and the pharmaceutical industry, an enhanced fast-track monitoring system to help prevent and mitigate supply issues with crucial medicines used for treating COVID-19 patients. Initially, the system will focus on medicines used in intensive care, which are in greatest demand, before extending to a broader range of medicines. The monitoring system, which involves each pharmaceutical company appointing an industry single point of contact (iSPOC), was set up by the EU Executive Steering Group on Shortages of Medicines Caused by Major Events in cooperation with pharmaceutical companies in the EU.",2020-04-21 00:00:00,EMA
