ID,DOI,Type,PublishedDate,Source,ScrapDate,title_words,abstract_sentences,abstract_words,abstract_length,abstract_wc,abstract_kw,abstract_kw_sum,abstract_sentiment
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-04-28 00:00:00,EMA,2020-05-15 10:57:38.352608,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['EMA endorse joint statement member International Coalition Medicines Regulatory Authorities ( ICMRA ) .', 'The statement commit international regulator strengthen global collaboration facilitate rapid development , approval roll-out safe effective medicine COVID-19 .']","['ema', 'endorse', 'joint', 'statement', 'member', 'international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '', '', 'statement', 'commit', 'international', 'regulator', 'strengthen', 'global', 'collaboration', 'facilitate', 'rapid', 'development', '', 'approval', 'roll-out', 'safe', 'effective', 'medicine', 'covid-19', '']",32,"{'': 5, 'statement': 2, 'international': 2, 'ema': 1, 'endorse': 1, 'joint': 1, 'member': 1, 'coalition': 1, 'medicines': 1, 'regulatory': 1, 'authorities': 1, 'icmra': 1, 'commit': 1, 'regulator': 1, 'strengthen': 1, 'global': 1, 'collaboration': 1, 'facilitate': 1, 'rapid': 1, 'development': 1}",{},0,0.9313
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-04-24 00:00:00,EMA,2020-05-15 10:57:38.352608,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA provide update measure EU authority put place support continue availability medicine pandemic , follow meet EU Executive Steering Group Shortages Medicines Caused Major Events .', 'This include development guidance pharmaceutical company responsible veterinary medicine adaptation regulatory framework address COVID-19-related challenge .']","['ema', 'provide', 'update', 'measure', 'eu', 'authority', 'put', 'place', 'support', 'continue', 'availability', 'medicine', 'pandemic', '', 'follow', 'meet', 'eu', 'executive', 'steering', 'group', 'shortages', 'medicines', 'caused', 'major', 'events', '', 'include', 'development', 'guidance', 'pharmaceutical', 'company', 'responsible', 'veterinary', 'medicine', 'adaptation', 'regulatory', 'framework', 'address', 'covid-19-related', 'challenge', '']",41,"{'': 3, 'eu': 2, 'medicine': 2, 'ema': 1, 'provide': 1, 'update': 1, 'measure': 1, 'authority': 1, 'put': 1, 'place': 1, 'support': 1, 'continue': 1, 'availability': 1, 'pandemic': 1, 'follow': 1, 'meet': 1, 'executive': 1, 'steering': 1, 'group': 1, 'shortages': 1}",{},0,0.6124
URL:public-health-advice-during-covid-19-pandemic,,Update,2020-04-24 00:00:00,EMA,2020-05-15 10:57:38.352608,"['public-health', 'advice', 'covid-19', 'pandemic']","['EMA national competent authority remind patient suspect confirm COVID-19 report suspect side effect experience medicine , include medicine take treat COVID-19 pre-existing condition .', 'Healthcare professional treat COVID-19 patient also report suspect side effect patient experience .', 'These report help regulator understand medicine act patient COVID-19 , complement knowledge generate clinical trial study .']","['ema', 'national', 'competent', 'authority', 'remind', 'patient', 'suspect', 'confirm', 'covid-19', 'report', 'suspect', 'side', 'effect', 'experience', 'medicine', '', 'include', 'medicine', 'treat', 'covid-19', 'pre-existing', 'condition', '', 'healthcare', 'professional', 'treat', 'covid-19', 'patient', 'report', 'suspect', 'side', 'effect', 'patient', 'experience', '', 'report', 'help', 'regulator', 'understand', 'medicine', 'act', 'patient', 'covid-19', '', 'complement', 'knowledge', 'generate', 'clinical', 'trial', 'study', '']",51,"{'': 5, 'patient': 4, 'covid-19': 4, 'suspect': 3, 'report': 3, 'medicine': 3, 'side': 2, 'effect': 2, 'experience': 2, 'treat': 2, 'ema': 1, 'national': 1, 'competent': 1, 'authority': 1, 'remind': 1, 'confirm': 1, 'include': 1, 'pre-existing': 1, 'condition': 1, 'healthcare': 1}",{},0,0.6249
URL:emas-governance-during-covid-19-pandemic,,Update,2020-04-23 00:00:00,EMA,2020-05-15 10:57:38.352608,"['ema', '', 'governance', 'covid-19', 'pandemic']",['EMA announce essential work combat COVID-19 pandemic would continue Agency ’ closure 27 April 1 May 2020 .'],"['ema', 'announce', 'essential', 'work', 'combat', 'covid-19', 'pandemic', 'continue', 'agency', '', 'closure', '27', 'april', '1', '2020', '']",16,"{'': 2, 'ema': 1, 'announce': 1, 'essential': 1, 'work': 1, 'combat': 1, 'covid-19': 1, 'pandemic': 1, 'continue': 1, 'agency': 1, 'closure': 1, '27': 1, 'april': 1, '1': 1, '2020': 1}",{},0,-0.34
URL:public-health-advice-during-covid-19-pandemic,,Update,2020-04-23 00:00:00,EMA,2020-05-15 10:57:38.352608,"['public-health', 'advice', 'covid-19', 'pandemic']","['EMA remind patient healthcare professional chloroquine hydroxychloroquine medicine know potentially cause certain side effect , include heart rhythm problem .', 'Healthcare professional carefully consider possibility heart rhythm problem treat COVID-19 patient medicine , particularly patient pre-existing heart problem higher do , exercise extra caution combine treatment medicine azithromycin similar effect heart .']","['ema', 'remind', 'patient', 'healthcare', 'professional', 'hydroxychloroquine', 'hydroxychloroquine', 'medicine', 'potentially', 'cause', 'certain', 'side', 'effect', '', 'include', 'heart', 'rhythm', 'problem', '', 'healthcare', 'professional', 'carefully', 'consider', 'possibility', 'heart', 'rhythm', 'problem', 'treat', 'covid-19', 'patient', 'medicine', '', 'particularly', 'patient', 'pre-existing', 'heart', 'problem', 'higher', '', 'exercise', 'extra', 'caution', 'combine', 'treatment', 'medicine', 'azithromycin', 'similar', 'effect', 'heart', '']",50,"{'': 5, 'heart': 4, 'patient': 3, 'medicine': 3, 'problem': 3, 'healthcare': 2, 'professional': 2, 'hydroxychloroquine': 2, 'effect': 2, 'rhythm': 2, 'ema': 1, 'remind': 1, 'potentially': 1, 'cause': 1, 'certain': 1, 'side': 1, 'include': 1, 'carefully': 1, 'consider': 1, 'possibility': 1}",{'hydroxychloroquine': 2},2,-0.4215
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-04-21 00:00:00,EMA,2020-05-15 10:57:38.352608,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['EMA participate global regulator ’ meet COVID-19-related policy approach regulatory flexibility Thursday , 16 April , umbrella International Coalition Medicines Regulatory Authorities ( ICMRA ) .', 'Participants discuss high-level policy issue regulatory challenge relate rapid development potential COVID-19 treatment vaccine continue availability medicine pandemic , particular use intensive care .', 'The meet first series bi-weekly meet organise ICMRA allow medicine regulator worldwide exchange information build synergy expedite COVID-19 medicine vaccine development approval avoid medicine shortage .', 'EMA chair every meet .']","['ema', 'participate', 'global', 'regulator', '', 'meet', 'covid-19-related', 'policy', 'approach', 'regulatory', 'flexibility', 'thursday', '', '16', 'april', '', 'umbrella', 'international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '', '', 'participants', 'discuss', 'high-level', 'policy', 'issue', 'regulatory', 'challenge', 'relate', 'rapid', 'development', 'potential', 'covid-19', 'treatment', 'vaccine', 'continue', 'availability', 'medicine', 'pandemic', '', 'particular', 'intensive', 'care', '', 'meet', 'first', 'series', 'bi-weekly', 'meet', 'organise', 'icmra', 'allow', 'medicine', 'regulator', 'worldwide', 'exchange', 'information', 'build', 'synergy', 'expedite', 'covid-19', 'medicine', 'vaccine', 'development', 'approval', 'avoid', 'medicine', 'shortage', '', 'ema', 'chair', 'every', 'meet', '']",79,"{'': 10, 'meet': 4, 'medicine': 4, 'regulatory': 3, 'ema': 2, 'regulator': 2, 'policy': 2, 'icmra': 2, 'development': 2, 'covid-19': 2, 'vaccine': 2, 'participate': 1, 'global': 1, 'covid-19-related': 1, 'approach': 1, 'flexibility': 1, 'thursday': 1, '16': 1, 'april': 1, 'umbrella': 1}",{},0,0.7717
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-04-21 00:00:00,EMA,2020-05-15 10:57:38.352608,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA announce launch , together EU Member States pharmaceutical industry , enhance fast-track monitor system help prevent mitigate supply issue crucial medicine use treat COVID-19 patient .', 'Initially , system focus medicine use intensive care , greatest demand , extend broader range medicine .', 'The monitor system , involve pharmaceutical company appoint industry single point contact ( iSPOC ) , set EU Executive Steering Group Shortages Medicines Caused Major Events cooperation pharmaceutical company EU .']","['ema', 'announce', 'launch', '', 'together', 'eu', 'member', 'states', 'pharmaceutical', 'industry', '', 'enhance', 'fast-track', 'monitor', 'system', 'help', 'prevent', 'mitigate', 'supply', 'issue', 'crucial', 'medicine', 'treat', 'covid-19', 'patient', '', 'initially', '', 'system', 'focus', 'medicine', 'intensive', 'care', '', 'greatest', 'demand', '', 'extend', 'broader', 'range', 'medicine', '', 'monitor', 'system', '', 'involve', 'pharmaceutical', 'company', 'appoint', 'industry', 'single', 'point', 'contact', '', 'ispoc', '', '', 'set', 'eu', 'executive', 'steering', 'group', 'shortages', 'medicines', 'caused', 'major', 'events', 'cooperation', 'pharmaceutical', 'company', 'eu', '']",72,"{'': 12, 'eu': 3, 'pharmaceutical': 3, 'system': 3, 'medicine': 3, 'industry': 2, 'monitor': 2, 'company': 2, 'ema': 1, 'announce': 1, 'launch': 1, 'together': 1, 'member': 1, 'states': 1, 'enhance': 1, 'fast-track': 1, 'help': 1, 'prevent': 1, 'mitigate': 1, 'supply': 1}",{},0,0.91
URL:emas-governance-during-covid-19-pandemic,,Update,2020-04-21 00:00:00,EMA,2020-05-15 10:57:38.352608,"['ema', '', 'governance', 'covid-19', 'pandemic']","['EMA decide continue hold committee working-party meet virtually end May 2020 .', 'Stakeholder event plan May either postpone hold virtually .', 'Most EMA staff also continue work remotely end May .']","['ema', 'decide', 'continue', 'hold', 'committee', 'working-party', 'meet', 'virtually', 'end', '2020', '', 'stakeholder', 'event', 'plan', 'either', 'postpone', 'hold', 'virtually', '', 'ema', 'staff', 'continue', 'work', 'remotely', 'end', '']",26,"{'': 3, 'ema': 2, 'continue': 2, 'hold': 2, 'virtually': 2, 'end': 2, 'decide': 1, 'committee': 1, 'working-party': 1, 'meet': 1, '2020': 1, 'stakeholder': 1, 'event': 1, 'plan': 1, 'either': 1, 'postpone': 1, 'staff': 1, 'work': 1, 'remotely': 1}",{},0,-0.2263
URL:guidance-medicine-developers-companies-covid-19,,Update,2020-04-20 00:00:00,EMA,2020-05-15 10:57:38.352608,"['guidance', 'medicine', 'developer', 'company', 'covid-19']","['The European Commission , EMA Heads Medicine Agencies update guidance pharmaceutical company adaptation regulatory framework address COVID-19 challenge cover good manufacture practice ( GMP ) good distribution practice ( GDP ) inspection , submission individual case safety report ( ICSRs ) EudraVigilance .', 'EMA publish additional guidance qualify person pharmcovigilance ( QPPV ) market authorisation holder submit COVID-19-related ICSRs EudraVigilance , include use correct Medical Dictionary Regulatory Activities ( MedDRA ) term free-text field .']","['european', 'commission', '', 'ema', 'heads', 'medicine', 'agencies', 'update', 'guidance', 'pharmaceutical', 'company', 'adaptation', 'regulatory', 'framework', 'address', 'covid-19', 'challenge', 'cover', 'manufacture', 'practice', '', 'gmp', '', 'distribution', 'practice', '', 'gdp', '', 'inspection', '', 'submission', 'individual', 'case', 'safety', 'report', '', 'icsrs', '', 'eudravigilance', '', 'ema', 'publish', 'additional', 'guidance', 'qualify', 'person', 'pharmcovigilance', '', 'qppv', '', 'market', 'authorisation', 'holder', 'submit', 'covid-19-related', 'icsrs', 'eudravigilance', '', 'include', 'correct', 'medical', 'dictionary', 'regulatory', 'activities', '', 'meddra', '', 'term', 'free-text', 'field', '']",71,"{'': 15, 'ema': 2, 'guidance': 2, 'regulatory': 2, 'practice': 2, 'icsrs': 2, 'eudravigilance': 2, 'european': 1, 'commission': 1, 'heads': 1, 'medicine': 1, 'agencies': 1, 'update': 1, 'pharmaceutical': 1, 'company': 1, 'adaptation': 1, 'framework': 1, 'address': 1, 'covid-19': 1, 'challenge': 1}",{'safety': 1},1,0.836
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-04-20 00:00:00,EMA,2020-05-15 10:57:38.352608,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA provide update measure EU authority put place support continue availability medicine pandemic , follow meet EU Executive Steering Group Shortages Medicines Caused Major Events .', 'The update cover progress make set enhance monitor system supply issue crucial medicine treatment COVID-19 plan update guidance pharmaceutical company adaptation regulatory framework address COVID-19-related challenge .']","['ema', 'provide', 'update', 'measure', 'eu', 'authority', 'put', 'place', 'support', 'continue', 'availability', 'medicine', 'pandemic', '', 'follow', 'meet', 'eu', 'executive', 'steering', 'group', 'shortages', 'medicines', 'caused', 'major', 'events', '', 'update', 'cover', 'progress', 'set', 'enhance', 'monitor', 'system', 'supply', 'issue', 'crucial', 'medicine', 'treatment', 'covid-19', 'plan', 'update', 'guidance', 'pharmaceutical', 'company', 'adaptation', 'regulatory', 'framework', 'address', 'covid-19-related', 'challenge', '']",51,"{'update': 3, '': 3, 'eu': 2, 'medicine': 2, 'ema': 1, 'provide': 1, 'measure': 1, 'authority': 1, 'put': 1, 'place': 1, 'support': 1, 'continue': 1, 'availability': 1, 'pandemic': 1, 'follow': 1, 'meet': 1, 'executive': 1, 'steering': 1, 'group': 1, 'shortages': 1}",{},0,0.6705
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-04-16 00:00:00,EMA,2020-05-15 10:57:38.352608,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['The International Coalition Medicines Regulatory Authorities publish report summarise third global regulatory workshop use observational study real-world data generate robust evidence safety efficacy COVID-19 vaccine treatment .', 'The report provide snapshot ongoing plan observational study , platform registry various country region around world .', 'EMA co-chaired meet Health Canada .']","['international', 'coalition', 'medicines', 'regulatory', 'authorities', 'publish', 'report', 'summarise', 'third', 'global', 'regulatory', 'workshop', 'observational', 'study', 'real-world', 'data', 'generate', 'robust', 'evidence', 'safety', 'efficacy', 'covid-19', 'vaccine', 'treatment', '', 'report', 'provide', 'snapshot', 'ongoing', 'plan', 'observational', 'study', '', 'platform', 'registry', 'various', 'country', 'region', 'around', 'world', '', 'ema', 'co-chaired', 'meet', 'health', 'canada', '']",47,"{'': 4, 'regulatory': 2, 'report': 2, 'observational': 2, 'study': 2, 'international': 1, 'coalition': 1, 'medicines': 1, 'authorities': 1, 'publish': 1, 'summarise': 1, 'third': 1, 'global': 1, 'workshop': 1, 'real-world': 1, 'data': 1, 'generate': 1, 'robust': 1, 'evidence': 1, 'safety': 1}",{'safety': 1},1,0.6369
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-04-10 00:00:00,EMA,2020-05-15 10:57:38.352608,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA , European Commission European medicine regulatory network publish guidance company adaptation regulatory framework address challenge arise COVID-19 pandemic , particular focus crucial medicine use COVID-19 patient .']","['ema', '', 'european', 'commission', 'european', 'medicine', 'regulatory', 'network', 'publish', 'guidance', 'company', 'adaptation', 'regulatory', 'framework', 'address', 'challenge', 'arise', 'covid-19', 'pandemic', '', 'particular', 'focus', 'crucial', 'medicine', 'covid-19', 'patient', '']",27,"{'': 3, 'european': 2, 'medicine': 2, 'regulatory': 2, 'covid-19': 2, 'ema': 1, 'commission': 1, 'network': 1, 'publish': 1, 'guidance': 1, 'company': 1, 'adaptation': 1, 'framework': 1, 'address': 1, 'challenge': 1, 'arise': 1, 'pandemic': 1, 'particular': 1, 'focus': 1, 'crucial': 1}",{},0,0.0772
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-04-10 00:00:00,EMA,2020-05-15 10:57:38.352608,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA provide update measure EU authority put place support continue availability medicine pandemic .', 'This cover enhance monitor system supply issue crucial medicine treatment COVID-19 guidance currently development regulatory rule could apply greater flexibility help secure continue supply .']","['ema', 'provide', 'update', 'measure', 'eu', 'authority', 'put', 'place', 'support', 'continue', 'availability', 'medicine', 'pandemic', '', 'cover', 'enhance', 'monitor', 'system', 'supply', 'issue', 'crucial', 'medicine', 'treatment', 'covid-19', 'guidance', 'currently', 'development', 'regulatory', 'rule', 'apply', 'greater', 'flexibility', 'help', 'secure', 'continue', 'supply', '']",37,"{'continue': 2, 'medicine': 2, '': 2, 'supply': 2, 'ema': 1, 'provide': 1, 'update': 1, 'measure': 1, 'eu': 1, 'authority': 1, 'put': 1, 'place': 1, 'support': 1, 'availability': 1, 'pandemic': 1, 'cover': 1, 'enhance': 1, 'monitor': 1, 'system': 1, 'issue': 1}",{},0,0.9001
URL:emas-governance-during-covid-19-pandemic,,Update,2020-04-09 00:00:00,EMA,2020-05-15 10:57:38.352608,"['ema', '', 'governance', 'covid-19', 'pandemic']","['EMA publish mandate COVID-19 EMA pandemic Task Force ( COVID-ETF ) .', 'The Task Force help EU Member States European Commission take quick coordinate regulatory action development , authorisation safety monitor treatment vaccine intend treatment prevention COVID-19 .']","['ema', 'publish', 'mandate', 'covid-19', 'ema', 'pandemic', 'task', 'force', '', 'covid-etf', '', '', 'task', 'force', 'help', 'eu', 'member', 'states', 'european', 'commission', 'quick', 'coordinate', 'regulatory', 'action', 'development', '', 'authorisation', 'safety', 'monitor', 'treatment', 'vaccine', 'intend', 'treatment', 'prevention', 'covid-19', '']",36,"{'': 5, 'ema': 2, 'covid-19': 2, 'task': 2, 'force': 2, 'treatment': 2, 'publish': 1, 'mandate': 1, 'pandemic': 1, 'covid-etf': 1, 'help': 1, 'eu': 1, 'member': 1, 'states': 1, 'european': 1, 'commission': 1, 'quick': 1, 'coordinate': 1, 'regulatory': 1, 'action': 1}",{'safety': 1},1,0.6705
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-04-09 00:00:00,EMA,2020-05-15 10:57:38.352608,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['The International Coalition Medicines Regulatory Authorities publish report summarise second global regulatory workshop COVID-19 medicine development hold Thursday 2 April .', 'The report stress need robust evidence show potential treatment work .', 'EMA co-chaired meet .']","['international', 'coalition', 'medicines', 'regulatory', 'authorities', 'publish', 'report', 'summarise', 'second', 'global', 'regulatory', 'workshop', 'covid-19', 'medicine', 'development', 'hold', 'thursday', '2', 'april', '', 'report', 'stress', 'robust', 'evidence', 'show', 'potential', 'treatment', 'work', '', 'ema', 'co-chaired', 'meet', '']",33,"{'': 3, 'regulatory': 2, 'report': 2, 'international': 1, 'coalition': 1, 'medicines': 1, 'authorities': 1, 'publish': 1, 'summarise': 1, 'second': 1, 'global': 1, 'workshop': 1, 'covid-19': 1, 'medicine': 1, 'development': 1, 'hold': 1, 'thursday': 1, '2': 1, 'april': 1, 'stress': 1}",{},0,-0.1027
